	pubchem-id	disease-id	type
67814	896	MESH:D008881	marker/mechanism
67815	896	MESH:D000505	marker/mechanism
67816	896	MESH:D000740	therapeutic
67817	896	MESH:D010195	therapeutic
67818	896	MESH:D020301	therapeutic
67819	896	MESH:D008107	therapeutic
67820	896	MESH:D009369	marker/mechanism
67821	896	MESH:D009336	therapeutic
67822	896	MESH:D020795	marker/mechanism
67823	896	MESH:D049188	therapeutic
67824	896	MESH:D005767	therapeutic
67825	896	MESH:D001927	therapeutic
67826	896	MESH:D007676	marker/mechanism
67827	896	MESH:D002386	therapeutic
67828	896	MESH:D018281	therapeutic
67829	896	MESH:D056486	therapeutic
67830	896	MESH:D006261	marker/mechanism
67831	896	MESH:D000647	therapeutic
67832	896	MESH:D006970	marker/mechanism
67833	896	MESH:D007022	marker/mechanism
67834	896	MESH:D006930	marker/mechanism
67835	896	MESH:D053608	marker/mechanism
67836	896	MESH:D002779	therapeutic
67837	896	MESH:D019693	marker/mechanism
67838	896	MESH:D002252	therapeutic
67839	896	MESH:D005317	therapeutic
67840	896	MESH:D064420	therapeutic
67841	896	MESH:D020138	therapeutic
67842	896	MESH:D010538	therapeutic
67843	896	MESH:D002318	therapeutic
67844	896	MESH:D003556	therapeutic
67845	896	MESH:D020795	therapeutic
67846	896	MESH:D000230	therapeutic
67847	896	MESH:D012893	therapeutic
67848	896	MESH:D002389	marker/mechanism
67849	896	MESH:D015175	therapeutic
67850	896	MESH:D062787	marker/mechanism
67851	896	MESH:D010302	therapeutic
67852	896	MESH:D001929	therapeutic
67853	896	MESH:D001237	therapeutic
67854	896	MESH:D016603	marker/mechanism
67855	896	MESH:D054220	therapeutic
67856	896	MESH:D020178	therapeutic
67857	896	MESH:D000172	marker/mechanism
67858	896	MESH:D013610	marker/mechanism
67859	896	MESH:D001745	therapeutic
67860	896	MESH:D002375	therapeutic
67861	896	MESH:D013375	marker/mechanism
67862	896	MESH:D010024	therapeutic
67863	896	MESH:D001321	therapeutic
67864	896	MESH:D020258	therapeutic
67865	896	MESH:D001289	therapeutic
67866	896	MESH:D003110	therapeutic
67867	896	MESH:D004487	therapeutic
67868	896	MESH:D009422	therapeutic
67869	896	MESH:D006331	therapeutic
67870	896	MESH:D013733	therapeutic
67871	896	MESH:D017202	therapeutic
67872	896	MESH:D012771	therapeutic
67873	896	MESH:D002545	therapeutic
67874	896	MESH:D008325	therapeutic
67875	896	MESH:D001714	marker/mechanism
67876	896	MESH:D001018	therapeutic
67877	896	MESH:D005355	therapeutic
67878	896	MESH:D007970	therapeutic
67879	896	MESH:D009369	therapeutic
67880	896	MESH:D007232	therapeutic
67881	896	MESH:D024821	therapeutic
67882	896	MESH:D008175	therapeutic
67883	896	MESH:D034381	therapeutic
67884	896	MESH:D003221	marker/mechanism
67885	896	MESH:D008569	therapeutic
67886	896	MESH:D003092	therapeutic
67887	896	MESH:D010300	marker/mechanism
67888	896	MESH:D009759	marker/mechanism
67889	896	MESH:D005221	marker/mechanism
67890	896	MESH:D009362	therapeutic
67891	896	MESH:D019970	marker/mechanism
67892	896	MESH:D012640	therapeutic
67893	896	MESH:D016574	therapeutic
67894	896	MESH:D017118	therapeutic
67895	896	MESH:D002286	therapeutic
67896	896	MESH:D008103	therapeutic
67897	896	MESH:D001832	marker/mechanism
67898	896	MESH:D007249	therapeutic
67899	896	MESH:D008180	therapeutic
67900	896	MESH:D020244	therapeutic
67901	896	MESH:D018781	marker/mechanism
67902	896	MESH:D006949	therapeutic
67903	896	MESH:D013276	therapeutic
67904	896	MESH:D001930	therapeutic
67905	896	MESH:D014786	marker/mechanism
67906	896	MESH:D012893	marker/mechanism
67907	896	MESH:D009203	therapeutic
67908	896	MESH:D019636	therapeutic
67909	896	MESH:D018805	therapeutic
67910	896	MESH:D007319	therapeutic
67911	896	MESH:D000690	therapeutic
67912	896	MESH:D011507	therapeutic
67913	896	MESH:D020426	therapeutic
67914	896	MESH:D002493	marker/mechanism
67915	896	MESH:D005234	therapeutic
67916	896	MESH:D006930	therapeutic
67917	896	MESH:D020262	therapeutic
67918	896	MESH:D013971	therapeutic
67919	896	MESH:D034381	marker/mechanism
67920	896	MESH:D004244	marker/mechanism
67921	896	MESH:D007859	therapeutic
67922	896	MESH:D011537	marker/mechanism
67923	896	MESH:D011471	therapeutic
67924	896	MESH:D000544	therapeutic
67925	896	MESH:D020179	therapeutic
67926	896	MESH:D007154	therapeutic
67927	896	MESH:D020734	therapeutic
67928	896	MESH:D001919	marker/mechanism
68168	1177	MESH:D002526	marker/mechanism
68169	6029	MESH:D000015	therapeutic
68170	6029	MESH:C538525	therapeutic
68171	6029	MESH:D001169	marker/mechanism
68172	6029	MESH:D000749	therapeutic
68173	6029	MESH:D056486	therapeutic
68174	6029	MESH:D064420	therapeutic
68175	6029	MESH:D011565	marker/mechanism
68176	6029	MESH:D017240	therapeutic
68177	6029	MESH:D001919	marker/mechanism
68178	6029	MESH:D004342	therapeutic
68179	6029	MESH:D007022	marker/mechanism
68180	6029	MESH:D010523	therapeutic
68181	6029	MESH:D019956	marker/mechanism
68182	6029	MESH:D005234	therapeutic
68183	6029	MESH:D002375	marker/mechanism
68184	6029	MESH:D028361	therapeutic
71259	18827	MESH:D020258	marker/mechanism
71276	329983	MESH:D056486	marker/mechanism
71277	329983	MESH:D008107	marker/mechanism
71547	15600	MESH:D020181	marker/mechanism
71548	15600	MESH:D004890	marker/mechanism
76155	5354391	MESH:D012878	therapeutic
76156	5354391	MESH:D011297	marker/mechanism
76157	5359405	MESH:D006968	therapeutic
76204	3715	MESH:D001201	marker/mechanism
76205	3715	MESH:D009336	marker/mechanism
76206	3715	MESH:D010146	therapeutic
76207	3715	MESH:D053099	marker/mechanism
76208	3715	MESH:D010195	marker/mechanism
76209	3715	MESH:D010003	therapeutic
76210	3715	MESH:D007964	therapeutic
76211	3715	MESH:D001168	therapeutic
76212	3715	MESH:D012735	marker/mechanism
76213	3715	MESH:D001171	therapeutic
76214	3715	MESH:D018276	therapeutic
76215	3715	MESH:D000236	therapeutic
76216	3715	MESH:D006330	marker/mechanism
76217	3715	MESH:D011928	therapeutic
76218	3715	MESH:D004374	marker/mechanism
76219	3715	MESH:D018497	marker/mechanism
76220	3715	MESH:D014717	marker/mechanism
76221	3715	MESH:D001265	therapeutic
76222	3715	MESH:D008881	therapeutic
76223	3715	MESH:D011704	therapeutic
76224	3715	MESH:D008106	therapeutic
76225	3715	MESH:D054059	therapeutic
76226	3715	MESH:D006212	marker/mechanism
76227	3715	MESH:D051302	therapeutic
76228	3715	MESH:D006973	marker/mechanism
76229	3715	MESH:D004342	marker/mechanism
76230	3715	MESH:D009401	marker/mechanism
76231	3715	MESH:D010149	therapeutic
76232	3715	MESH:D002100	therapeutic
76233	3715	MESH:D006509	therapeutic
76234	3715	MESH:D012640	marker/mechanism
76235	3715	MESH:D003967	marker/mechanism
76236	3715	MESH:D002543	therapeutic
76237	3715	MESH:D010490	marker/mechanism
76238	3715	MESH:D018798	marker/mechanism
76239	3715	MESH:D003244	marker/mechanism
76240	3715	MESH:D019446	therapeutic
76241	3715	MESH:D007634	marker/mechanism
76242	3715	MESH:D018376	marker/mechanism
76243	3715	MESH:D007579	marker/mechanism
76244	3715	MESH:D006973	therapeutic
76245	3715	MESH:D004409	therapeutic
76246	3715	MESH:D016773	therapeutic
76247	3715	MESH:D010523	marker/mechanism
76248	3715	MESH:D002764	therapeutic
76249	3715	MESH:D004381	marker/mechanism
76250	3715	MESH:D001014	therapeutic
76251	3715	MESH:D006332	marker/mechanism
76252	3715	MESH:D002292	therapeutic
76253	3715	MESH:D001008	marker/mechanism
76254	3715	MESH:D017544	therapeutic
76255	3715	MESH:D004374	therapeutic
76256	3715	MESH:D007565	marker/mechanism
76257	3715	MESH:D015746	marker/mechanism
76258	3715	MESH:D007674	marker/mechanism
76259	3715	MESH:D010195	therapeutic
76260	3715	MESH:D010518	therapeutic
76261	3715	MESH:D018366	marker/mechanism
76262	3715	MESH:D020301	therapeutic
76263	3715	MESH:D000743	marker/mechanism
76264	3715	MESH:D020920	marker/mechanism
76265	3715	MESH:D005909	therapeutic
76266	3715	MESH:D009336	therapeutic
76267	3715	MESH:D007752	therapeutic
76268	3715	MESH:D000230	marker/mechanism
76269	3715	MESH:D012871	marker/mechanism
76270	3715	MESH:D012216	therapeutic
76271	3715	MESH:D002545	marker/mechanism
76272	3715	MESH:D000855	therapeutic
76273	3715	MESH:D002318	marker/mechanism
76274	3715	MESH:D006356	marker/mechanism
76275	3715	MESH:D007177	marker/mechanism
76276	3715	MESH:D003875	therapeutic
76277	3715	MESH:D018771	therapeutic
76278	3715	MESH:D006331	marker/mechanism
76279	3715	MESH:D007676	marker/mechanism
76280	3715	MESH:D014571	marker/mechanism
76281	3715	MESH:D011693	marker/mechanism
76282	3715	MESH:D006258	therapeutic
76283	3715	MESH:D013167	therapeutic
76284	3715	MESH:D007511	marker/mechanism
76285	3715	MESH:D013964	therapeutic
76286	3715	MESH:D014202	marker/mechanism
76287	3715	MESH:D014456	marker/mechanism
76288	3715	MESH:D056486	therapeutic
76289	3715	MESH:D001172	therapeutic
76290	3715	MESH:D006261	marker/mechanism
76291	3715	MESH:D006073	therapeutic
76292	3715	MESH:D051437	marker/mechanism
76293	3715	MESH:D006261	therapeutic
76294	3715	MESH:D018500	therapeutic
76295	3715	MESH:D007235	marker/mechanism
76296	3715	MESH:D013226	marker/mechanism
76297	3715	MESH:D000799	marker/mechanism
76298	3715	MESH:D007022	marker/mechanism
76299	3715	MESH:D010493	therapeutic
76300	3715	MESH:D006930	marker/mechanism
76301	3715	MESH:D007680	marker/mechanism
76302	3715	MESH:D005756	marker/mechanism
76303	3715	MESH:D052256	therapeutic
76304	3715	MESH:D004802	therapeutic
76305	3715	MESH:D015207	therapeutic
76306	3715	MESH:D006470	therapeutic
76307	3715	MESH:D006471	marker/mechanism
76308	3715	MESH:D013921	marker/mechanism
76309	3715	MESH:D019693	marker/mechanism
76310	3715	MESH:D034321	therapeutic
76311	3715	MESH:D001927	marker/mechanism
76312	3715	MESH:D003875	marker/mechanism
76313	3715	MESH:D018352	therapeutic
76314	3715	MESH:D005767	marker/mechanism
76315	3715	MESH:D000855	marker/mechanism
76316	3715	MESH:D003556	therapeutic
76317	3715	MESH:D005334	therapeutic
76318	3715	MESH:D006831	therapeutic
76319	3715	MESH:D028361	marker/mechanism
76320	3715	MESH:D006934	therapeutic
76321	3715	MESH:D000230	therapeutic
76322	3715	MESH:D015464	therapeutic
76323	3715	MESH:D013119	therapeutic
76324	3715	MESH:D002056	therapeutic
76325	3715	MESH:D015674	marker/mechanism
76326	3715	MESH:D020345	marker/mechanism
76327	3715	MESH:D013272	marker/mechanism
76328	3715	MESH:D013276	marker/mechanism
76329	3715	MESH:D001749	therapeutic
76330	3715	MESH:D007417	therapeutic
76331	3715	MESH:D006333	marker/mechanism
76332	3715	MESH:D001943	therapeutic
76333	3715	MESH:D006965	marker/mechanism
76334	3715	MESH:D000741	marker/mechanism
76335	3715	MESH:D016301	therapeutic
76336	3715	MESH:D001929	therapeutic
76337	3715	MESH:D001932	therapeutic
76338	3715	MESH:D007249	marker/mechanism
76339	3715	MESH:D011141	therapeutic
76340	3715	MESH:D006994	marker/mechanism
76341	3715	MESH:D019698	therapeutic
76342	3715	MESH:D007024	therapeutic
76343	3715	MESH:D006417	marker/mechanism
76344	3715	MESH:D015160	marker/mechanism
76345	3715	MESH:D003967	therapeutic
76346	3715	MESH:D020300	marker/mechanism
76347	3715	MESH:D002779	marker/mechanism
76348	3715	MESH:D011605	marker/mechanism
76349	3715	MESH:D013610	marker/mechanism
76350	3715	MESH:D007414	marker/mechanism
76351	3715	MESH:D007079	marker/mechanism
76352	3715	MESH:D001745	therapeutic
76353	3715	MESH:D002375	therapeutic
76354	3715	MESH:D000707	marker/mechanism
76355	3715	MESH:D007416	marker/mechanism
76356	3715	MESH:D005076	marker/mechanism
76357	3715	MESH:D006940	therapeutic
76358	3715	MESH:D014262	marker/mechanism
76359	3715	MESH:D011660	marker/mechanism
76360	3715	MESH:D001477	therapeutic
76361	3715	MESH:D020773	therapeutic
76362	3715	MESH:D003110	therapeutic
76363	3715	MESH:D011141	marker/mechanism
76364	3715	MESH:D011546	therapeutic
76365	3715	MESH:D004487	therapeutic
76366	3715	MESH:D004715	therapeutic
76367	3715	MESH:D015179	therapeutic
76368	3715	MESH:D007969	marker/mechanism
76369	3715	MESH:D007232	marker/mechanism
76370	3715	MESH:D004751	marker/mechanism
76371	3715	MESH:D058186	marker/mechanism
76372	3715	MESH:D005198	therapeutic
76373	3715	MESH:D006955	therapeutic
76374	3715	MESH:D006042	therapeutic
76375	3715	MESH:D006976	therapeutic
76376	3715	MESH:D007970	marker/mechanism
76377	3715	MESH:D014839	therapeutic
76378	3715	MESH:D005355	marker/mechanism
76379	3715	MESH:D007008	marker/mechanism
76380	3715	MESH:D009374	therapeutic
76381	3715	MESH:D005910	therapeutic
76382	3715	MESH:D001919	therapeutic
76383	3715	MESH:D003693	marker/mechanism
76384	3715	MESH:D014514	therapeutic
76385	3715	MESH:D014581	marker/mechanism
76386	3715	MESH:D011654	therapeutic
76387	3715	MESH:D002545	therapeutic
76388	3715	MESH:D019586	therapeutic
76389	3715	MESH:D009846	marker/mechanism
76390	3715	MESH:D002294	therapeutic
76391	3715	MESH:D005119	therapeutic
76392	3715	MESH:D001714	marker/mechanism
76393	3715	MESH:D007683	marker/mechanism
76394	3715	MESH:D006943	marker/mechanism
76395	3715	MESH:D009062	therapeutic
76396	3715	MESH:D016104	marker/mechanism
76397	3715	MESH:D006941	therapeutic
76398	3715	MESH:D006976	marker/mechanism
76399	3715	MESH:D000380	marker/mechanism
76400	3715	MESH:D001997	marker/mechanism
76401	3715	MESH:D006947	marker/mechanism
76402	3715	MESH:D009999	therapeutic
76403	3715	MESH:D014839	marker/mechanism
76404	3715	MESH:D015746	therapeutic
76405	3715	MESH:D003229	marker/mechanism
76406	3715	MESH:D005921	marker/mechanism
76407	3715	MESH:D008113	marker/mechanism
76408	3715	MESH:D004487	marker/mechanism
76409	3715	MESH:D000740	marker/mechanism
76410	3715	MESH:D018856	marker/mechanism
76411	3715	MESH:D007984	marker/mechanism
76412	3715	MESH:D008175	therapeutic
76413	3715	MESH:D003221	marker/mechanism
76414	3715	MESH:D005315	marker/mechanism
76415	3715	MESH:D003092	therapeutic
76416	3715	MESH:D008581	marker/mechanism
76417	3715	MESH:D006396	marker/mechanism
76418	3715	MESH:D010437	marker/mechanism
76419	3715	MESH:D006940	marker/mechanism
76420	3715	MESH:D012585	therapeutic
76421	3715	MESH:D001170	therapeutic
76422	3715	MESH:D007681	marker/mechanism
76423	3715	MESH:D009362	therapeutic
76424	3715	MESH:D002543	marker/mechanism
76425	3715	MESH:D006099	therapeutic
76426	3715	MESH:D003251	marker/mechanism
76427	3715	MESH:D012640	therapeutic
76428	3715	MESH:D013262	marker/mechanism
76429	3715	MESH:D051436	marker/mechanism
76430	3715	MESH:D003072	marker/mechanism
76431	3715	MESH:D009325	marker/mechanism
76432	3715	MESH:D047928	therapeutic
76433	3715	MESH:D004213	marker/mechanism
76434	3715	MESH:D015470	therapeutic
76435	3715	MESH:D011507	marker/mechanism
76436	3715	MESH:D010996	marker/mechanism
76437	3715	MESH:D013274	therapeutic
76438	3715	MESH:D007010	marker/mechanism
76439	3715	MESH:D007249	therapeutic
76440	3715	MESH:D017380	marker/mechanism
76441	3715	MESH:D008180	therapeutic
76442	3715	MESH:D003128	therapeutic
76443	3715	MESH:D006528	therapeutic
76444	3715	MESH:D006949	therapeutic
76445	3715	MESH:D006965	therapeutic
76446	3715	MESH:D005354	therapeutic
76447	3715	MESH:D001930	therapeutic
76448	3715	MESH:D003027	therapeutic
76449	3715	MESH:D008415	marker/mechanism
76450	3715	MESH:D010547	marker/mechanism
76451	3715	MESH:D004412	therapeutic
76452	3715	MESH:D002780	marker/mechanism
76453	3715	MESH:D012893	marker/mechanism
76454	3715	MESH:D015427	marker/mechanism
76455	3715	MESH:D002429	marker/mechanism
76456	3715	MESH:D019636	therapeutic
76457	3715	MESH:D014511	marker/mechanism
76458	3715	MESH:D017379	marker/mechanism
76459	3715	MESH:D002805	therapeutic
76460	3715	MESH:D011507	therapeutic
76461	3715	MESH:D015210	therapeutic
76462	3715	MESH:D002493	marker/mechanism
76463	3715	MESH:D005317	marker/mechanism
76464	3715	MESH:D000783	therapeutic
76465	3715	MESH:D018827	therapeutic
76466	3715	MESH:D009395	marker/mechanism
76467	3715	MESH:D009404	therapeutic
76468	3715	MESH:D006501	marker/mechanism
76469	3715	MESH:D004415	marker/mechanism
76470	3715	MESH:D011014	therapeutic
76471	3715	MESH:D006470	marker/mechanism
76472	3715	MESH:D006930	therapeutic
76473	3715	MESH:D008171	marker/mechanism
76474	3715	MESH:D012021	therapeutic
76475	3715	MESH:D001523	marker/mechanism
76476	3715	MESH:D007022	therapeutic
76477	3715	MESH:D056844	therapeutic
76478	3715	MESH:D007235	therapeutic
76479	3715	MESH:D056486	marker/mechanism
76480	3715	MESH:D015431	therapeutic
76481	3715	MESH:D004244	marker/mechanism
76482	3715	MESH:D052177	marker/mechanism
76483	3715	MESH:D005921	therapeutic
76484	3715	MESH:D000787	marker/mechanism
76485	3715	MESH:D007410	marker/mechanism
76486	3715	MESH:D005923	therapeutic
76487	3715	MESH:D034141	marker/mechanism
76488	3715	MESH:D016471	therapeutic
76489	3715	MESH:D011559	marker/mechanism
76490	3715	MESH:D003329	marker/mechanism
76491	3715	MESH:D006319	marker/mechanism
76492	3715	MESH:D010257	therapeutic
76493	3715	MESH:D007077	marker/mechanism
76494	3715	MESH:D005499	therapeutic
76495	3715	MESH:D004938	therapeutic
76496	3715	MESH:D000544	therapeutic
76497	3715	MESH:D004211	marker/mechanism
76498	3715	MESH:D008101	therapeutic
76499	3715	MESH:D020734	therapeutic
76500	3715	MESH:D000860	marker/mechanism
76501	3715	MESH:D018805	marker/mechanism
76502	3715	MESH:D006977	marker/mechanism
76503	3715	MESH:D001002	marker/mechanism
76504	3715	MESH:D008107	marker/mechanism
77861	1060	MESH:D009135	marker/mechanism
77862	1060	MESH:D009336	therapeutic
77863	1060	MESH:D006943	marker/mechanism
77864	1060	MESH:D028361	therapeutic
77950	5154	MESH:D019457	marker/mechanism
77951	5154	MESH:D009336	marker/mechanism
77952	5154	MESH:D009374	therapeutic
77953	5154	MESH:C538231	therapeutic
77954	5154	MESH:D020964	marker/mechanism
77955	5154	MESH:D005317	marker/mechanism
77956	5154	MESH:D009374	marker/mechanism
77957	5154	MESH:D009369	marker/mechanism
77958	5154	MESH:D012878	marker/mechanism
77969	124069	MESH:D009336	marker/mechanism
78770	5283335	MESH:D009336	marker/mechanism
78917	359	MESH:D011832	therapeutic
78918	359	MESH:D013959	marker/mechanism
78919	359	MESH:D005355	therapeutic
79878	164619	MESH:D003928	therapeutic
79879	164619	MESH:D003921	therapeutic
83003	3026	MESH:D009845	marker/mechanism
83004	3026	MESH:D015431	marker/mechanism
83005	3026	MESH:D053627	marker/mechanism
83006	3026	MESH:D005832	marker/mechanism
83007	3026	MESH:D012734	marker/mechanism
83008	3026	MESH:D001284	marker/mechanism
83009	3026	MESH:D004195	marker/mechanism
83010	3026	MESH:D010049	marker/mechanism
83011	3026	MESH:D007248	marker/mechanism
83012	3026	MESH:D008531	marker/mechanism
83013	3026	MESH:D015430	marker/mechanism
83014	3026	MESH:D000014	marker/mechanism
83015	3026	MESH:D009362	marker/mechanism
83016	3026	MESH:D000015	marker/mechanism
83017	3026	MESH:D049188	marker/mechanism
83018	3026	MESH:D009069	marker/mechanism
83019	3026	MESH:D011041	marker/mechanism
83020	3026	MESH:D011273	marker/mechanism
83021	3026	MESH:D007674	marker/mechanism
83022	3026	MESH:D006965	marker/mechanism
83023	3026	MESH:D011469	marker/mechanism
83024	3026	MESH:D004065	marker/mechanism
83025	3026	MESH:D009400	marker/mechanism
83026	3026	MESH:D003456	marker/mechanism
83027	3026	MESH:D007021	marker/mechanism
83028	3026	MESH:D000071056	marker/mechanism
83029	3026	MESH:D013733	marker/mechanism
83030	3026	MESH:D011297	marker/mechanism
83553	7361	MESH:D000236	marker/mechanism
83554	7361	MESH:D012130	marker/mechanism
